vendorid2,paymenttype1,paymenttype2,pulocationid237,pulocationid161,pulocationid236,pulocationid186,pulocationid162,dolocationid161,dolocationid236,dolocationid237,dolocationid230,dolocationid170,passengercount,tripdistance,fareamount,extra,mtatax,tipamount,tollsamount,improvementsurcharge,totalamount,tpeppickupdatetimehour0,tpeppickupdatetimehour1,tpeppickupdatetimehour2,tpepdropoffdatetimehour0,tpepdropoffdatetimehour1,tpepdropoffdatetimehour2,duration
1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.25,8.5,0.5,0.5,0.0,0.0,0.3,9.8,0,0,1,0,0,1,658.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.08,10.0,0.0,0.5,1.08,0.0,0.3,11.88,0,1,0,0,1,0,866.0
0,1,0,0,0,0,1,0,0,0,0,0,0,1,1.1,6.0,0.5,0.5,0.73,0.0,0.3,8.03,0,0,1,0,0,1,420.0
1,0,1,0,0,0,0,0,0,0,0,0,0,2,4.2,15.5,0.0,0.5,0.0,0.0,0.3,16.3,1,0,0,1,0,0,796.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.31,10.0,0.5,0.5,2.82,0.0,0.3,14.12,0,0,1,0,0,1,660.0
1,1,0,0,0,0,0,0,0,0,0,0,0,2,3.52,16.0,0.5,0.5,3.46,0.0,0.3,20.76,0,0,1,0,0,1,1320.0
1,1,0,0,0,0,0,1,0,0,0,0,0,1,1.36,10.5,0.0,0.5,2.26,0.0,0.3,13.56,0,1,0,0,1,0,900.0
1,1,0,0,0,0,0,1,0,0,0,0,0,5,2.8,13.5,1.0,0.5,2.0,0.0,0.3,17.3,0,1,0,0,1,0,1056.0
1,0,1,0,0,0,0,0,0,0,0,1,0,5,1.07,7.0,0.0,0.5,0.0,0.0,0.3,7.8,0,1,0,0,1,0,420.0
1,1,0,0,0,0,0,0,1,0,0,0,0,1,2.19,12.0,0.0,0.5,2.56,0.0,0.3,15.36,0,1,0,0,1,0,963.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.8,9.5,0.0,0.5,0.0,0.0,0.3,10.3,0,1,0,0,1,0,660.0
0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.7,5.5,1.0,0.5,0.0,0.0,0.3,7.3,0,1,0,0,1,0,331.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.1,7.5,1.0,0.5,2.0,0.0,0.3,11.3,0,0,1,0,0,1,586.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.8,15.5,0.5,0.5,3.0,0.0,0.3,19.8,0,0,1,0,0,1,1140.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.1,5.0,0.0,0.5,0.0,0.0,0.3,5.8,1,0,0,1,0,0,206.0
1,1,0,0,0,0,0,0,0,0,0,0,0,5,0.51,5.0,0.0,0.5,1.88,0.0,0.3,7.68,1,0,0,1,0,0,285.0
1,1,0,0,0,0,0,0,0,0,0,0,0,3,2.16,10.0,0.0,0.5,2.16,0.0,0.3,12.96,0,1,0,0,1,0,643.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.64,12.0,0.0,0.5,2.56,0.0,0.3,15.36,0,1,0,0,1,0,1080.0
1,0,1,0,0,0,0,0,0,0,0,0,0,2,1.74,13.5,0.0,0.5,0.0,0.0,0.3,14.3,0,1,0,0,1,0,1230.0
1,1,0,0,0,0,0,0,0,0,0,0,0,2,0.7,4.5,0.5,0.5,1.45,0.0,0.3,7.25,0,0,1,0,0,1,120.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,4.16,25.0,0.0,0.5,0.0,0.0,0.3,25.8,0,0,1,0,0,1,2365.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.6,9.5,0.5,0.5,1.0,0.0,0.3,11.8,1,0,0,1,0,0,484.0
1,1,0,0,0,0,0,0,0,0,1,0,0,1,3.03,14.5,0.0,0.5,3.06,0.0,0.3,18.36,1,0,0,1,0,0,1140.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.77,11.5,0.5,0.5,2.56,0.0,0.3,15.36,0,0,1,0,0,1,1016.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.11,6.5,0.0,0.5,1.46,0.0,0.3,8.76,0,1,0,0,1,0,420.0
1,0,1,0,0,0,0,0,0,0,0,0,0,2,0.7,6.5,0.5,0.5,0.0,0.0,0.3,7.8,0,0,1,0,0,1,479.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.56,5.0,0.0,0.5,1.16,0.0,0.3,6.96,0,1,0,0,1,0,265.0
1,0,1,0,0,0,0,0,0,0,0,0,0,2,0.46,5.0,0.0,0.5,0.0,0.0,0.3,5.8,0,1,0,0,1,0,316.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.71,9.0,0.5,0.5,2.06,0.0,0.3,12.36,0,0,0,1,0,0,617.0
1,1,0,0,1,0,0,0,0,0,0,1,0,3,0.6,8.5,0.0,0.5,1.86,0.0,0.3,11.16,0,1,0,0,1,0,720.0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,3.5,16.5,0.0,0.5,2.0,0.0,0.3,19.3,0,1,0,0,1,0,1220.0
1,1,0,0,0,0,0,0,0,0,1,0,0,1,1.31,8.5,0.5,0.5,1.96,0.0,0.3,11.76,0,0,1,0,0,1,628.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.82,6.5,0.0,0.5,1.82,0.0,0.3,9.12,0,1,0,0,1,0,447.0
1,1,0,0,0,0,0,0,0,0,0,0,0,2,1.89,8.5,0.0,0.5,2.32,0.0,0.3,11.62,0,1,0,0,1,0,511.0
0,0,1,0,0,0,0,0,0,0,0,0,0,2,3.0,16.5,1.0,0.5,0.0,0.0,0.3,18.3,0,0,1,0,0,1,1453.0
1,1,0,0,0,0,0,0,1,0,0,0,0,1,2.36,10.0,0.0,0.5,2.16,0.0,0.3,12.96,1,0,0,1,0,0,660.0
1,1,0,0,0,0,0,0,0,0,0,0,0,2,1.01,6.0,0.0,0.5,1.36,0.0,0.3,8.16,0,1,0,0,1,0,371.0
1,0,1,0,0,0,0,0,0,0,0,0,0,5,1.5,8.5,1.0,0.5,0.0,0.0,0.3,10.3,0,0,1,0,0,1,600.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.5,11.0,1.0,0.5,2.56,0.0,0.3,15.36,0,1,0,0,1,0,831.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.5,6.0,0.0,0.5,1.7,0.0,0.3,8.5,0,1,0,0,1,0,418.0
0,0,1,0,0,0,0,0,0,0,0,0,0,2,1.0,9.5,0.0,0.5,0.0,0.0,0.3,10.3,0,1,0,0,1,0,856.0
1,0,1,0,0,0,0,0,0,0,0,0,0,5,0.94,7.0,0.0,0.5,0.0,0.0,0.3,7.8,1,0,0,1,0,0,488.0
1,1,0,0,0,0,0,0,0,0,0,0,0,2,0.61,4.0,0.5,0.5,1.06,0.0,0.3,6.36,0,0,1,0,0,1,180.0
0,1,0,0,0,1,0,0,0,0,0,0,0,1,3.3,17.5,0.0,0.5,4.55,0.0,0.3,22.85,0,1,0,0,1,0,1560.0
0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.8,6.5,0.5,0.5,1.55,0.0,0.3,9.35,0,0,1,0,0,1,436.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.4,4.5,0.0,0.5,5.0,0.0,0.3,10.3,0,1,0,0,1,0,235.0
0,1,0,0,0,0,0,1,0,0,0,0,0,1,5.2,19.0,0.0,0.5,3.95,0.0,0.3,23.75,0,1,0,0,1,0,1380.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.9,7.0,0.0,0.5,1.55,0.0,0.3,9.35,0,1,0,0,1,0,468.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.69,7.0,0.5,0.5,1.66,0.0,0.3,9.96,0,0,1,0,0,1,535.0
1,1,0,0,0,0,0,0,0,0,0,0,0,6,2.45,11.0,0.5,0.5,2.46,0.0,0.3,14.76,1,0,0,1,0,0,806.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.1,10.0,0.5,0.5,2.8,0.0,0.3,14.1,0,0,1,0,0,1,712.0
0,0,1,0,0,0,0,0,0,0,0,0,0,2,0.7,5.0,1.0,0.5,0.0,0.0,0.3,6.8,0,0,1,0,0,1,234.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.9,6.0,0.0,0.5,0.0,0.0,0.3,6.8,1,0,0,1,0,0,313.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.17,7.0,0.0,0.5,0.0,0.0,0.3,7.8,0,1,0,0,1,0,450.0
0,1,0,0,0,0,0,0,0,0,0,0,0,2,5.0,19.0,0.5,0.5,0.0,0.0,0.3,20.3,0,0,1,0,0,1,1365.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.51,4.0,0.0,0.5,0.96,0.0,0.3,5.76,0,1,0,0,1,0,189.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.6,4.0,0.0,0.5,0.95,0.0,0.3,5.75,0,1,0,0,1,0,149.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.0,10.5,0.0,0.5,2.0,0.0,0.3,13.3,0,1,0,0,1,0,780.0
1,1,0,0,0,0,0,0,0,0,0,0,0,4,1.02,7.5,0.0,0.5,1.7,0.0,0.3,10.0,1,0,0,1,0,0,546.0
1,0,1,0,0,0,0,0,0,0,0,0,0,5,2.41,10.0,0.0,0.5,0.0,0.0,0.3,10.8,0,1,0,0,1,0,563.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.29,7.0,1.0,0.5,2.64,0.0,0.3,11.44,0,0,1,0,0,1,456.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,3.82,13.0,0.5,0.5,0.0,0.0,0.3,14.3,1,0,0,1,0,0,590.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.1,6.5,0.0,0.5,0.0,0.0,0.3,7.3,0,1,0,0,1,0,422.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.26,7.0,0.0,0.5,0.0,0.0,0.3,7.8,0,1,0,0,1,0,386.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.22,6.5,1.0,0.5,1.0,0.0,0.3,9.3,0,0,1,0,0,1,411.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0,5.5,0.5,0.5,0.0,0.0,0.3,6.8,0,0,0,0,0,0,300.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.1,9.0,0.5,0.5,2.06,0.0,0.3,12.36,0,0,0,0,0,0,501.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.48,7.0,1.0,0.5,0.0,0.0,0.3,8.8,0,0,1,0,0,1,480.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.43,9.5,0.5,0.5,1.5,0.0,0.3,12.3,0,0,1,0,0,1,532.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,3.5,0.0,0.5,0.0,0.0,0.3,4.3,0,0,1,0,0,1,140.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.6,4.0,1.0,0.5,1.15,0.0,0.3,6.95,0,0,1,0,0,1,151.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.34,8.0,0.0,0.5,1.0,0.0,0.3,9.8,0,1,0,0,1,0,565.0
1,0,1,0,0,0,0,0,0,0,0,0,0,2,1.1,6.5,0.0,0.5,0.0,0.0,0.3,7.3,0,1,0,0,1,0,334.0
1,1,0,0,1,0,0,0,0,0,0,1,0,2,0.57,6.5,1.0,0.5,2.49,0.0,0.3,10.79,0,0,1,0,0,1,517.0
1,0,1,0,0,0,1,0,0,0,0,1,0,5,1.44,13.0,0.0,0.5,0.0,0.0,0.3,13.8,0,1,0,0,1,0,1140.0
1,0,1,0,0,0,0,0,0,0,0,0,0,2,3.94,23.0,0.0,0.5,0.0,0.0,0.3,23.8,0,0,1,0,0,1,2150.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.29,10.0,0.0,0.5,2.16,0.0,0.3,12.96,0,1,0,0,1,0,540.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.9,5.0,0.0,0.5,0.0,0.0,0.3,5.8,1,0,0,1,0,0,240.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.87,5.0,0.5,0.5,1.58,0.0,0.3,7.88,0,0,1,0,0,1,240.0
1,1,0,0,0,0,1,0,0,0,0,0,0,1,1.23,13.0,0.0,0.5,0.0,0.0,0.3,13.8,0,1,0,0,1,0,1187.0
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1.3,9.0,1.0,0.5,0.0,0.0,0.3,10.8,0,0,1,0,0,1,720.0
0,1,0,0,0,0,0,1,0,0,0,0,0,1,2.7,12.5,0.5,0.5,2.76,0.0,0.3,16.56,0,0,1,0,0,1,960.0
1,1,0,0,0,0,0,0,0,0,0,0,0,3,3.54,13.5,0.0,0.5,2.86,0.0,0.3,17.16,0,1,0,0,1,0,840.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.8,9.5,0.5,0.5,2.7,0.0,0.3,13.5,0,0,1,0,0,1,692.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.1,6.5,0.0,0.5,1.0,0.0,0.3,8.3,1,0,0,1,0,0,391.0
0,0,1,0,0,0,0,1,0,0,1,0,0,1,0.6,4.0,0.5,0.5,0.0,0.0,0.3,5.3,0,0,1,0,0,1,60.0
1,0,1,0,0,0,0,0,0,0,0,0,0,2,1.54,7.5,0.5,0.5,0.0,0.0,0.3,8.8,0,0,0,0,0,0,415.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,5.16,16.5,0.5,0.5,0.0,0.0,0.3,17.8,1,0,0,1,0,0,741.0
1,1,0,0,0,0,0,0,0,0,0,0,0,5,2.34,16.5,1.0,0.5,2.0,0.0,0.3,20.3,0,0,1,0,0,1,1573.0
1,0,1,0,1,0,0,0,1,0,0,0,0,1,0.56,5.0,0.0,0.5,0.0,0.0,0.3,5.8,0,1,0,0,1,0,296.0
0,0,1,0,0,0,0,0,0,1,0,0,0,1,4.1,25.0,0.0,0.5,0.0,0.0,0.3,25.8,0,1,0,0,1,0,2269.0
1,1,0,0,1,0,0,0,1,0,0,0,0,1,0.6,5.0,1.0,0.5,0.68,0.0,0.3,7.48,0,0,1,0,0,1,240.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.9,5.5,0.0,0.5,1.7,0.0,0.3,8.0,1,0,0,1,0,0,240.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.1,7.5,0.0,0.5,0.0,0.0,0.3,8.3,0,1,0,0,1,0,600.0
1,1,0,1,0,0,0,0,0,0,0,0,1,1,1.57,10.0,0.0,0.5,2.16,0.0,0.3,12.96,0,1,0,0,1,0,752.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.4,13.5,0.5,0.5,2.95,0.0,0.3,17.75,0,0,1,0,0,1,969.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.6,20.0,1.0,0.5,2.0,0.0,0.3,23.8,0,0,1,0,0,1,1863.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.2,3.0,0.0,0.5,0.0,0.0,0.3,3.8,0,0,1,0,0,1,120.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.7,9.5,0.0,0.5,2.05,0.0,0.3,12.35,0,1,0,0,1,0,716.0
1,1,0,0,0,0,0,0,0,0,0,0,0,2,3.46,13.0,0.5,0.5,2.86,0.0,0.3,17.16,0,0,1,0,0,1,840.0
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1.3,11.0,0.0,0.5,0.0,0.0,0.3,11.8,0,1,0,0,1,0,960.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.71,10.5,0.5,0.5,0.0,0.0,0.3,11.8,0,0,1,0,0,1,600.0
0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.4,4.0,0.5,0.5,1.05,0.0,0.3,6.35,0,0,1,0,0,1,120.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.0,9.0,0.0,0.5,0.0,0.0,0.3,9.8,0,0,1,0,0,1,480.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.6,8.5,0.5,0.5,1.0,0.0,0.3,10.8,1,0,0,1,0,0,633.0
1,1,0,0,0,0,0,0,0,0,0,0,1,1,1.3,10.0,0.0,0.5,2.16,0.0,0.3,12.96,0,1,0,0,1,0,900.0
1,1,0,0,1,0,0,0,0,0,0,0,0,6,3.21,15.5,0.5,0.5,3.36,0.0,0.3,20.16,0,0,1,0,0,1,1295.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.8,6.0,1.0,0.5,0.0,0.0,0.3,7.8,0,0,1,0,0,1,419.0
1,1,0,0,1,0,0,0,0,0,0,0,0,2,1.52,8.0,0.0,0.5,1.76,0.0,0.3,10.56,0,1,0,0,1,0,540.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,2.18,11.5,1.0,0.5,0.0,0.0,0.3,13.3,0,1,0,0,1,0,900.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,4.0,14.0,0.0,0.5,0.0,0.0,0.3,14.8,0,1,0,0,1,0,707.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,6.0,0.0,0.5,1.35,0.0,0.3,8.15,0,1,0,0,1,0,367.0
0,1,0,0,1,0,0,0,0,0,0,0,0,2,2.5,13.5,0.0,0.5,3.55,0.0,0.3,17.85,0,1,0,0,1,0,1154.0
1,1,0,0,0,1,0,0,0,0,0,0,0,2,1.92,8.5,0.0,0.5,2.0,0.0,0.3,11.3,0,1,0,0,1,0,521.0
0,0,1,0,0,0,0,0,0,0,0,1,0,1,1.8,9.5,0.5,0.5,0.0,0.0,0.3,10.8,0,0,1,0,0,1,720.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.6,9.5,0.0,0.5,2.0,0.0,0.3,12.3,0,1,0,0,1,0,775.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.2,8.0,0.0,0.5,0.0,0.0,0.3,8.8,0,1,0,0,1,0,600.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.77,11.0,0.5,0.5,3.08,0.0,0.3,15.38,1,0,0,1,0,0,660.0
0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.0,5.0,0.5,0.5,0.0,0.0,0.3,6.3,0,0,0,0,0,0,120.0
1,1,0,0,0,0,0,0,0,0,0,0,0,5,2.17,14.5,0.5,0.5,2.0,0.0,0.3,17.8,0,0,1,0,0,1,1320.0
0,1,0,0,0,0,0,0,0,0,0,0,1,1,1.1,6.5,0.5,0.5,2.0,0.0,0.3,9.8,0,0,1,0,0,1,398.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.1,9.5,0.5,0.5,2.15,0.0,0.3,12.95,1,0,0,1,0,0,593.0
0,0,1,0,0,0,1,0,0,0,0,0,0,1,1.6,12.0,0.0,0.5,0.0,0.0,0.3,12.8,0,1,0,0,1,0,1140.0
1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.51,5.5,0.5,0.5,1.36,0.0,0.3,8.16,0,0,1,0,0,1,366.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.2,7.0,0.5,0.5,0.12,0.0,0.3,8.42,0,0,1,0,0,1,440.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.85,6.5,0.0,0.5,1.82,0.0,0.3,9.12,0,1,0,0,1,0,430.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.93,7.0,1.0,0.5,2.2,0.0,0.3,11.0,0,0,1,0,0,1,450.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.45,9.5,0.0,0.5,2.06,0.0,0.3,12.36,0,1,0,0,1,0,600.0
1,1,0,0,0,0,0,0,0,0,0,0,0,5,1.77,11.0,1.0,0.5,3.2,0.0,0.3,16.0,0,0,1,0,0,1,910.0
1,1,0,0,0,0,0,0,0,0,0,1,0,1,2.63,14.0,1.0,0.5,3.16,0.0,0.3,18.96,0,0,1,0,0,1,1232.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.4,4.5,0.5,0.5,1.15,0.0,0.3,6.95,0,0,0,0,0,0,228.0
1,0,1,0,0,0,0,0,0,1,0,0,0,1,1.35,7.5,0.0,0.5,0.0,0.0,0.3,8.3,0,1,0,0,1,0,481.0
1,1,0,0,0,0,0,0,0,1,0,0,0,1,1.13,6.0,0.0,0.5,1.36,0.0,0.3,8.16,0,1,0,0,1,0,319.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.4,11.5,0.0,0.5,0.0,0.0,0.3,12.3,0,1,0,0,1,0,858.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.56,7.5,1.0,0.5,1.0,0.0,0.3,10.3,0,0,1,0,0,1,474.0
0,1,0,1,0,0,0,0,0,0,1,0,0,1,0.3,4.5,0.0,0.5,1.05,0.0,0.3,6.35,0,1,0,0,1,0,240.0
1,1,0,0,0,0,0,0,0,0,0,0,0,2,1.15,6.0,0.5,0.5,1.46,0.0,0.3,8.76,0,0,1,0,0,1,336.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.9,7.0,0.0,0.5,1.55,0.0,0.3,9.35,0,1,0,0,1,0,461.0
1,0,1,0,0,0,0,0,0,0,0,0,0,2,2.28,11.5,0.5,0.5,0.0,0.0,0.3,12.8,0,0,1,0,0,1,780.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,2.42,13.0,0.0,0.5,0.0,0.0,0.3,13.8,0,1,0,0,1,0,1140.0
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2.3,13.5,0.5,0.5,0.0,0.0,0.3,14.8,1,0,0,1,0,0,1112.0
1,1,0,0,0,0,0,1,0,0,0,0,0,1,1.59,10.0,0.0,0.5,2.16,0.0,0.3,12.96,0,0,1,0,0,1,720.0
1,1,0,1,0,0,0,0,0,1,0,0,0,1,1.53,6.0,0.5,0.5,1.46,0.0,0.3,8.76,1,0,0,1,0,0,180.0
0,1,0,0,0,0,0,0,0,0,0,0,0,3,1.1,8.0,0.5,0.5,1.85,0.0,0.3,11.15,0,0,1,0,0,1,618.0
1,1,0,0,1,0,0,0,0,1,0,0,0,1,1.69,10.5,0.0,0.5,1.7,0.0,0.3,13.0,0,1,0,0,1,0,813.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.34,15.0,0.0,0.5,2.0,0.0,0.3,17.8,0,1,0,0,1,0,1366.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.3,17.5,0.0,0.5,3.0,0.0,0.3,21.3,0,0,1,0,0,1,1257.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,3.12,12.5,0.5,0.5,0.0,0.0,0.3,13.8,1,0,0,1,0,0,746.0
1,1,0,0,0,0,0,0,0,0,0,0,0,6,4.42,20.0,1.0,0.5,4.36,0.0,0.3,26.16,0,0,1,0,0,1,1647.0
0,1,0,0,0,0,0,0,0,0,0,0,1,2,1.1,7.0,0.5,0.5,1.65,0.0,0.3,9.95,0,0,1,0,0,1,453.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.5,10.0,0.0,0.5,2.15,0.0,0.3,12.95,0,1,0,0,1,0,801.0
1,0,1,0,0,0,1,0,0,0,0,0,0,1,0.68,6.0,0.5,0.5,0.0,0.0,0.3,7.3,0,0,1,0,0,1,420.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.6,9.5,0.0,0.5,2.55,0.0,0.3,12.85,0,1,0,0,1,0,726.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.56,9.0,0.5,0.5,1.0,0.0,0.3,11.3,1,0,0,1,0,0,660.0
1,0,1,0,0,0,0,0,0,0,0,0,0,4,0.79,5.5,0.0,0.5,0.0,0.0,0.3,6.3,0,1,0,0,1,0,300.0
0,1,0,1,0,0,0,0,0,0,0,0,0,3,1.6,8.0,0.5,0.5,1.0,0.0,0.3,10.3,0,0,1,0,0,1,420.0
1,1,0,0,0,0,0,0,0,0,0,0,0,2,1.0,12.0,0.0,0.5,2.56,0.0,0.3,15.36,0,1,0,0,1,0,1136.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.2,7.0,0.0,0.5,1.0,0.0,0.3,8.8,1,0,0,1,0,0,442.0
1,0,1,0,0,0,0,0,0,0,0,0,0,2,2.68,20.5,1.0,0.5,0.0,0.0,0.3,22.3,0,0,1,0,0,1,2039.0
0,1,0,0,0,0,0,0,0,0,0,0,1,4,1.8,8.5,0.5,0.5,2.0,0.0,0.3,11.8,1,0,0,1,0,0,562.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.14,8.5,0.5,0.5,1.01,0.0,0.3,10.81,1,0,0,1,0,0,480.0
0,0,1,0,1,0,0,0,0,0,0,0,1,2,0.7,6.5,0.0,0.5,0.0,0.0,0.3,7.3,1,0,0,1,0,0,498.0
1,1,0,0,1,0,0,0,0,0,0,0,0,1,2.47,14.0,0.0,0.5,2.96,0.0,0.3,17.76,0,1,0,0,1,0,1140.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,3.09,16.0,0.0,0.5,4.2,0.0,0.3,21.0,0,1,0,0,1,0,1440.0
1,1,0,0,0,0,0,0,0,0,0,0,0,2,1.65,7.0,0.5,0.5,1.66,0.0,0.3,9.96,0,0,0,0,0,0,406.0
1,0,1,0,0,0,0,0,0,0,0,0,1,5,0.5,4.5,0.5,0.5,0.0,0.0,0.3,5.8,1,0,0,1,0,0,240.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.35,12.0,0.0,0.5,2.56,0.0,0.3,15.36,0,1,0,0,1,0,1140.0
1,1,0,0,1,0,0,0,0,0,1,0,0,5,1.0,7.5,0.0,0.5,1.0,0.0,0.3,9.3,0,1,0,0,1,0,600.0
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,3.0,0.0,0.5,1.1,0.0,0.3,4.9,0,1,0,0,1,0,60.0
1,1,0,0,0,0,0,0,0,0,0,0,0,6,2.17,9.0,0.5,0.5,2.06,0.0,0.3,12.36,1,0,0,1,0,0,608.0
1,0,1,0,0,0,0,0,0,0,0,0,0,2,2.74,10.0,0.5,0.5,0.0,0.0,0.3,11.3,1,0,0,1,0,0,540.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.64,4.5,0.0,0.5,1.32,0.0,0.3,6.62,0,1,0,0,1,0,156.0
1,1,0,0,0,0,0,0,0,0,0,0,0,4,4.76,16.5,0.5,0.5,3.56,0.0,0.3,21.36,1,0,0,1,0,0,889.0
1,1,0,0,0,0,0,0,0,0,0,0,0,4,1.88,18.0,0.0,0.5,3.76,0.0,0.3,22.56,0,1,0,0,1,0,1756.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.7,8.0,0.5,0.5,1.85,0.0,0.3,11.15,1,0,0,1,0,0,523.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.8,7.0,0.5,0.5,1.65,0.0,0.3,9.95,0,0,1,0,0,1,266.0
1,1,0,0,0,0,0,0,0,0,0,0,0,5,1.04,5.5,0.0,0.5,1.26,0.0,0.3,7.56,0,1,0,0,1,0,283.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.7,21.5,0.5,0.5,4.55,0.0,0.3,27.35,0,0,1,0,0,1,1794.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.57,9.0,0.0,0.5,1.96,0.0,0.3,11.76,1,0,0,1,0,0,687.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.35,8.5,0.0,0.5,1.86,0.0,0.3,11.16,0,1,0,0,1,0,660.0
