passenger_count,trip_distance,PULocationID,DOLocationID,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,VendorID_2,RatecodeID_2,RatecodeID_3,RatecodeID_4,RatecodeID_5,RatecodeID_99,store_and_fwd_flag_Y,payment_type_2,payment_type_3,payment_type_4,minutes
1,1.5,184,521,7.5,0.0,0.5,1.0,0.0,0.3,9.3,1,0,0,0,0,0,0,0,0,0,8.583333333333334
1,0.5,739,557,5.5,0.0,0.5,1.85,0.0,0.3,8.15,0,0,0,0,0,0,0,0,0,0,6.0
1,1.04,749,366,8.5,0.5,0.5,2.45,0.0,0.3,12.25,1,0,0,0,0,0,0,0,0,0,11.166666666666666
1,0.8,583,568,4.5,0.5,0.5,1.15,0.0,0.3,6.95,0,0,0,0,0,0,0,0,0,0,2.9833333333333334
1,1.16,779,761,8.5,0.0,0.5,1.86,0.0,0.3,11.16,1,0,0,0,0,0,0,0,0,0,12.0
1,1.9,483,121,11.0,1.0,0.5,3.2,0.0,0.3,16.0,0,0,0,0,0,0,0,0,0,0,14.0
1,0.53,259,261,4.0,0.0,0.5,0.96,0.0,0.3,5.76,1,0,0,0,0,0,0,0,0,0,2.4
1,2.85,249,699,12.5,0.5,0.5,1.2,0.0,0.3,15.0,1,0,0,0,0,0,0,0,0,0,16.000000000000004
1,1.2,739,661,7.0,0.0,0.5,1.55,0.0,0.3,9.35,0,0,0,0,0,0,0,0,0,0,7.0
1,0.2,188,190,3.5,0.5,0.5,0.95,0.0,0.3,5.75,0,0,0,0,0,0,0,0,0,0,2.75
1,0.6,469,653,4.0,0.0,0.5,1.44,0.0,0.3,6.24,1,0,0,0,0,0,0,0,0,0,2.816666666666667
1,0.66,749,653,5.5,0.0,0.5,1.26,0.0,0.3,7.56,1,0,0,0,0,0,0,0,0,0,6.0
1,1.4,779,699,8.0,1.0,0.5,2.5,0.0,0.3,12.3,0,0,0,0,0,0,0,0,0,0,8.416666666666668
2,1.47,383,249,7.0,0.0,0.5,0.78,0.0,0.3,8.58,1,0,0,0,0,0,0,0,0,0,6.633333333333334
1,0.62,436,518,5.5,1.0,0.5,1.46,0.0,0.3,8.76,1,0,0,0,0,0,0,0,0,0,6.0
1,0.41,483,299,3.5,0.0,0.5,0.86,0.0,0.3,5.16,1,0,0,0,0,0,0,0,0,0,2.1
1,1.7,861,518,8.5,0.5,0.5,1.95,0.0,0.3,11.75,0,0,0,0,0,0,0,0,0,0,8.566666666666666
1,2.08,611,661,8.5,0.0,0.5,2.32,0.0,0.3,11.62,1,0,0,0,0,0,0,0,0,0,8.283333333333335
1,1.28,345,304,12.0,0.0,0.5,2.56,0.0,0.3,15.36,1,0,0,0,0,0,0,0,0,0,18.0
4,1.19,277,467,8.5,0.5,0.5,1.96,0.0,0.3,11.76,1,0,0,0,0,0,0,0,0,0,11.383333333333333
5,0.84,749,193,5.0,0.0,0.5,1.45,0.0,0.3,7.25,1,0,0,0,0,0,0,0,0,0,5.0
2,1.19,792,299,6.5,0.5,0.5,1.25,0.0,0.3,9.05,1,0,0,0,0,0,0,0,0,0,6.0
1,2.1,488,246,11.5,0.0,0.5,1.2,0.0,0.3,13.5,0,0,0,0,0,0,0,0,0,0,14.933333333333334
2,1.46,611,278,10.5,1.0,0.5,3.69,0.0,0.3,15.99,1,0,0,0,0,0,0,0,0,0,13.95
2,0.74,277,266,5.5,0.5,0.5,1.36,0.0,0.3,8.16,1,0,0,0,0,0,0,0,0,0,6.0
1,1.2,649,858,7.0,0.5,0.5,2.05,0.0,0.3,10.35,0,0,0,0,0,0,0,0,0,0,7.583333333333333
1,0.67,590,366,4.0,1.0,0.5,1.16,0.0,0.3,6.96,1,0,0,0,0,0,0,0,0,0,2.6166666666666667
1,0.86,741,858,6.0,0.5,0.5,3.0,0.0,0.3,10.3,1,0,0,0,0,0,0,0,0,0,7.0
1,2.53,191,557,12.5,0.0,0.5,1.0,0.0,0.3,14.3,1,0,0,0,0,0,0,0,0,0,15.300000000000002
1,0.8,325,266,6.5,1.0,0.5,1.0,0.0,0.3,9.3,0,0,0,0,0,0,0,0,0,0,7.883333333333335
1,0.52,488,369,3.5,1.0,0.5,1.06,0.0,0.3,6.36,1,0,0,0,0,0,0,0,0,0,1.3833333333333333
2,1.8,779,653,11.5,0.0,0.5,3.0,0.0,0.3,15.3,0,0,0,0,0,0,0,0,0,0,16.333333333333336
2,2.79,188,123,10.0,0.0,0.5,2.16,0.0,0.3,12.96,1,0,0,0,0,0,0,0,0,0,8.283333333333335
1,1.7,325,521,8.0,0.0,0.5,2.2,0.0,0.3,11.0,0,0,0,0,0,0,0,0,0,0,8.766666666666667
1,2.7,345,304,11.0,0.5,0.5,1.85,0.0,0.3,14.15,0,0,0,0,0,0,0,0,0,0,12.0
2,1.45,611,411,13.0,0.0,0.5,2.76,0.0,0.3,16.56,1,0,0,0,0,0,0,0,0,0,20.583333333333332
1,2.22,890,661,8.0,0.5,0.5,1.86,0.0,0.3,11.16,1,0,0,0,0,0,0,0,0,0,6.25
1,0.3,785,759,3.5,0.0,0.5,1.25,0.0,0.3,5.55,0,0,0,0,0,0,0,0,0,0,1.4166666666666667
1,1.67,749,123,9.5,0.0,0.5,2.06,0.0,0.3,12.36,1,0,0,0,0,0,0,0,0,0,12.0
2,1.66,785,681,6.5,0.5,0.5,1.95,0.0,0.3,9.75,1,0,0,0,0,0,0,0,0,0,3.4
1,0.9,392,759,6.0,0.0,0.5,1.35,0.0,0.3,8.15,0,0,0,0,0,0,0,0,0,0,6.0
1,3.25,227,427,13.5,0.5,0.5,1.0,0.0,0.3,15.8,1,0,0,0,0,0,0,0,0,0,14.0
3,0.83,241,568,5.0,1.0,0.5,1.36,0.0,0.3,8.16,1,0,0,0,0,0,0,0,0,0,4.000000000000001
5,2.52,861,369,9.5,0.5,0.5,2.7,0.0,0.3,13.5,1,0,0,0,0,0,0,0,0,0,9.233333333333333
1,2.1,130,224,10.5,1.0,0.5,2.46,0.0,0.3,14.76,1,0,0,0,0,0,0,0,0,0,11.55
1,3.15,792,440,12.0,0.0,0.5,0.7,0.0,0.3,13.5,1,0,0,0,0,0,0,0,0,0,12.866666666666667
1,3.4,779,440,13.5,0.5,0.5,2.95,0.0,0.3,17.75,0,0,0,0,0,0,0,0,0,0,15.683333333333335
1,0.8,241,612,6.5,0.5,0.5,1.56,0.0,0.3,9.36,1,0,0,0,0,0,0,0,0,0,7.0
1,1.48,145,334,7.0,0.0,0.5,1.56,0.0,0.3,9.36,1,0,0,0,0,0,0,0,0,0,7.0
1,2.27,749,224,13.0,0.5,0.5,1.5,0.0,0.3,15.8,1,0,0,0,0,0,0,0,0,0,16.916666666666668
1,2.6,227,427,10.5,0.0,0.5,2.25,0.0,0.3,13.55,0,0,0,0,0,0,0,0,0,0,11.0
2,3.22,469,167,14.5,0.5,0.5,3.16,0.0,0.3,18.96,1,0,0,0,0,0,0,0,0,0,19.583333333333332
2,2.06,277,230,11.5,0.0,0.5,1.0,0.0,0.3,13.3,1,0,0,0,0,0,0,0,0,0,14.0
1,0.4,383,518,4.0,1.0,0.5,1.15,0.0,0.3,6.95,0,0,0,0,0,0,0,0,0,0,3.0
6,1.07,861,661,6.5,0.0,0.5,1.46,0.0,0.3,8.76,1,0,0,0,0,0,0,0,0,0,8.000000000000002
1,0.93,741,619,5.0,0.5,0.5,1.58,0.0,0.3,7.88,1,0,0,0,0,0,0,0,0,0,4.066666666666667
2,0.97,469,699,8.0,0.0,0.5,1.76,0.0,0.3,10.56,1,0,0,0,0,0,0,0,0,0,10.033333333333333
5,1.39,277,190,7.5,0.0,0.5,1.66,0.0,0.3,9.96,1,0,0,0,0,0,0,0,0,0,8.450000000000001
1,2.64,583,427,10.5,0.5,0.5,2.36,0.0,0.3,14.16,1,0,0,0,0,0,0,0,0,0,8.9
1,3.59,297,411,14.0,0.5,0.5,3.82,0.0,0.3,19.12,1,0,0,0,0,0,0,0,0,0,16.000000000000004
2,0.6,785,759,4.5,0.5,0.5,1.45,0.0,0.3,7.25,0,0,0,0,0,0,0,0,0,0,3.3666666666666667
5,0.71,279,699,6.5,0.0,0.5,1.46,0.0,0.3,8.76,1,0,0,0,0,0,0,0,0,0,7.0
1,2.25,779,249,8.0,0.5,0.5,1.86,0.0,0.3,11.16,1,0,0,0,0,0,0,0,0,0,6.0
5,1.36,792,239,6.5,1.0,0.5,2.08,0.0,0.3,10.38,1,0,0,0,0,0,0,0,0,0,7.0
1,1.41,749,472,10.0,0.0,0.5,2.16,0.0,0.3,12.96,1,0,0,0,0,0,0,0,0,0,14.0
1,1.4,861,355,8.0,0.0,0.5,1.76,0.0,0.3,10.56,0,0,0,0,0,0,0,0,0,0,9.0
5,1.63,576,467,8.5,0.5,0.5,1.7,0.0,0.3,11.5,1,0,0,0,0,0,0,0,0,0,9.0
1,0.54,749,472,4.0,0.0,0.5,0.5,0.0,0.3,5.3,1,0,0,0,0,0,0,0,0,0,3.1166666666666667
1,2.8,890,141,11.0,1.0,0.5,3.84,0.0,0.3,16.64,0,0,0,0,0,0,0,0,0,0,11.25
1,1.2,792,699,9.5,0.0,0.5,2.05,0.0,0.3,12.35,0,0,0,0,0,0,0,0,0,0,13.916666666666666
1,0.65,241,278,4.5,1.0,0.5,0.63,0.0,0.3,6.93,1,0,0,0,0,0,0,0,0,0,3.683333333333333
1,0.8,749,653,7.0,0.0,0.5,1.55,0.0,0.3,9.35,0,0,0,0,0,0,0,0,0,0,8.266666666666667
1,1.4,583,369,7.5,1.0,0.5,1.85,0.0,0.3,11.15,0,0,0,0,0,0,0,0,0,0,7.3
1,1.73,53,681,7.0,0.5,0.5,1.0,0.0,0.3,9.3,1,0,0,0,0,0,0,0,0,0,6.0
1,1.1,421,568,5.5,1.0,0.5,1.45,0.0,0.3,8.75,0,0,0,0,0,0,0,0,0,0,6.0
1,0.71,463,661,6.0,0.0,0.5,1.36,0.0,0.3,8.16,1,0,0,0,0,0,0,0,0,0,6.083333333333333
1,0.93,617,467,5.0,1.0,0.5,1.36,0.0,0.3,8.16,1,0,0,0,0,0,0,0,0,0,3.0
1,1.6,741,440,7.5,0.5,0.5,1.3,0.0,0.3,10.1,0,0,0,0,0,0,0,0,0,0,6.533333333333333
1,0.58,383,261,4.5,0.0,0.5,1.06,0.0,0.3,6.36,1,0,0,0,0,0,0,0,0,0,2.75
2,1.63,576,681,12.0,0.0,0.5,2.56,0.0,0.3,15.36,1,0,0,0,0,0,0,0,0,0,18.0
1,1.11,739,521,8.5,0.0,0.5,2.32,0.0,0.3,11.62,1,0,0,0,0,0,0,0,0,0,11.0
1,1.66,488,366,8.0,0.0,0.5,1.0,0.0,0.3,9.8,1,0,0,0,0,0,0,0,0,0,9.716666666666667
1,1.0,779,472,7.0,0.0,0.5,1.55,0.0,0.3,9.35,0,0,0,0,0,0,0,0,0,0,7.8500000000000005
5,1.01,583,167,5.0,0.0,0.5,1.0,0.0,0.3,6.8,1,0,0,0,0,0,0,0,0,0,2.5
1,0.5,785,369,4.0,0.0,0.5,0.95,0.0,0.3,5.75,0,0,0,0,0,0,0,0,0,0,2.7333333333333334
1,0.6,611,858,8.0,0.0,0.5,1.0,0.0,0.3,9.8,0,0,0,0,0,0,0,0,0,0,10.55
5,0.88,890,681,6.5,0.0,0.5,1.46,0.0,0.3,8.76,1,0,0,0,0,0,0,0,0,0,8.000000000000002
5,1.65,469,557,11.0,0.0,0.5,3.54,0.0,0.3,15.34,1,0,0,0,0,0,0,0,0,0,16.000000000000004
1,2.0,785,167,11.0,0.0,0.5,2.35,0.0,0.3,14.15,0,0,0,0,0,0,0,0,0,0,15.0
1,1.0,749,391,6.5,0.0,0.5,0.99,0.0,0.3,8.29,0,0,0,0,0,0,0,0,0,0,8.000000000000002
2,1.24,611,278,10.5,1.0,0.5,2.46,0.0,0.3,14.76,1,0,0,0,0,0,0,0,0,0,14.95
1,1.08,436,356,7.0,0.0,0.5,1.95,0.0,0.3,9.75,1,0,0,0,0,0,0,0,0,0,8.000000000000002
6,1.18,741,411,9.0,0.0,0.5,1.96,0.0,0.3,11.76,1,0,0,0,0,0,0,0,0,0,12.216666666666667
3,1.42,590,224,13.5,1.0,0.5,4.59,0.0,0.3,19.89,1,0,0,0,0,0,0,0,0,0,21.183333333333334
1,0.74,739,858,5.0,0.5,0.5,1.26,0.0,0.3,7.56,1,0,0,0,0,0,0,0,0,0,4.000000000000001
5,2.04,469,123,10.5,0.0,0.5,2.26,0.0,0.3,13.56,1,0,0,0,0,0,0,0,0,0,13.0
1,1.59,463,761,11.0,0.0,0.5,2.95,0.0,0.3,14.75,1,0,0,0,0,0,0,0,0,0,16.31666666666667
1,1.14,785,759,6.5,0.0,0.5,1.46,0.0,0.3,8.76,1,0,0,0,0,0,0,0,0,0,6.066666666666666
1,0.8,649,858,5.0,0.0,0.5,1.15,0.0,0.3,6.95,0,0,0,0,0,0,0,0,0,0,5.0
1,3.5,36,8,13.5,0.0,0.5,2.85,0.0,0.3,17.15,0,0,0,0,0,0,0,0,0,0,15.0
1,0.4,436,681,6.5,0.0,0.5,1.0,0.0,0.3,8.3,0,0,0,0,0,0,0,0,0,0,8.233333333333334
1,1.1,463,355,7.5,0.5,0.5,2.2,0.0,0.3,11.0,0,0,0,0,0,0,0,0,0,0,10.0
1,0.97,383,759,8.0,0.0,0.5,1.76,0.0,0.3,10.56,1,0,0,0,0,0,0,0,0,0,12.0
1,2.21,861,391,12.5,1.0,0.5,2.0,0.0,0.3,16.3,1,0,0,0,0,0,0,0,0,0,19.0
1,1.54,241,440,8.0,1.0,0.5,2.0,0.0,0.3,11.8,1,0,0,0,0,0,0,0,0,0,8.000000000000002
2,2.5,785,411,11.0,0.5,0.5,2.45,0.0,0.3,14.75,0,0,0,0,0,0,0,0,0,0,11.866666666666667
4,0.5,124,185,4.0,0.0,0.5,0.96,0.0,0.3,5.76,1,0,0,0,0,0,0,0,0,0,2.2333333333333334
1,0.73,749,661,6.5,0.0,0.5,1.46,0.0,0.3,8.76,1,0,0,0,0,0,0,0,0,0,7.383333333333334
1,1.43,749,259,10.5,0.0,0.5,2.26,0.0,0.3,13.56,1,0,0,0,0,0,0,0,0,0,15.283333333333335
1,1.5,463,472,10.0,0.5,0.5,2.25,0.0,0.3,13.55,0,0,0,0,0,0,0,0,0,0,13.783333333333333
1,1.7,749,681,9.5,0.0,0.5,2.05,0.0,0.3,12.35,0,0,0,0,0,0,0,0,0,0,11.983333333333333
1,0.95,739,858,6.0,0.0,0.5,1.0,0.0,0.3,7.8,1,0,0,0,0,0,0,0,0,0,7.0
1,0.65,741,858,8.0,0.5,0.5,1.86,0.0,0.3,11.16,1,0,0,0,0,0,0,0,0,0,10.283333333333333
1,0.8,890,411,5.0,0.5,0.5,0.63,0.0,0.3,6.93,0,0,0,0,0,0,0,0,0,0,3.5166666666666666
1,2.12,749,462,13.0,1.0,0.5,3.7,0.0,0.3,18.5,1,0,0,0,0,0,0,0,0,0,18.05
1,1.5,383,342,10.5,0.0,0.5,1.0,0.0,0.3,12.3,0,0,0,0,0,0,0,0,0,0,15.0
1,0.8,792,699,5.5,0.0,0.5,1.85,0.0,0.3,8.15,0,0,0,0,0,0,0,0,0,0,5.2
1,1.07,611,411,6.0,0.5,0.5,1.46,0.0,0.3,8.76,1,0,0,0,0,0,0,0,0,0,6.0
1,2.7,249,699,12.0,0.0,0.5,1.28,0.0,0.3,14.08,0,0,0,0,0,0,0,0,0,0,14.0
1,1.92,785,612,9.5,0.0,0.5,3.8,0.0,0.3,14.1,1,0,0,0,0,0,0,0,0,0,11.0
1,1.3,741,411,7.0,0.5,0.5,2.45,0.0,0.3,10.75,0,0,0,0,0,0,0,0,0,0,6.533333333333333
1,3.82,590,802,12.0,0.5,0.5,1.0,0.0,0.3,14.3,1,0,0,0,0,0,0,0,0,0,9.0
2,1.51,739,612,8.5,1.0,0.5,2.06,0.0,0.3,12.36,1,0,0,0,0,0,0,0,0,0,10.55
1,1.64,325,858,8.5,0.0,0.5,2.32,0.0,0.3,11.62,1,0,0,0,0,0,0,0,0,0,9.95
1,2.03,576,224,14.5,0.0,0.5,3.06,0.0,0.3,18.36,1,0,0,0,0,0,0,0,0,0,22.6
1,1.4,792,761,9.5,0.0,0.5,2.05,0.0,0.3,12.35,0,0,0,0,0,0,0,0,0,0,12.3
1,0.77,576,858,5.5,0.0,0.5,1.26,0.0,0.3,7.56,1,0,0,0,0,0,0,0,0,0,5.0
1,4.7,590,249,14.0,0.5,0.5,3.8,0.0,0.3,19.1,0,0,0,0,0,0,0,0,0,0,10.9
1,1.56,297,278,7.0,0.5,0.5,2.08,0.0,0.3,10.38,1,0,0,0,0,0,0,0,0,0,7.0
1,3.0,779,66,12.0,0.5,0.5,3.95,0.0,0.3,17.25,0,0,0,0,0,0,0,0,0,0,11.983333333333333
6,0.86,779,472,11.0,0.0,0.5,2.0,0.0,0.3,13.8,1,0,0,0,0,0,0,0,0,0,16.616666666666667
1,1.61,749,557,9.5,0.5,0.5,1.62,0.0,0.3,12.42,1,0,0,0,0,0,0,0,0,0,11.883333333333333
1,2.92,792,518,12.5,0.0,0.5,1.0,0.0,0.3,14.3,1,0,0,0,0,0,0,0,0,0,15.450000000000001
1,1.93,617,699,9.5,0.0,0.5,2.58,0.0,0.3,12.88,1,0,0,0,0,0,0,0,0,0,11.0
1,2.0,130,32,10.0,0.0,0.5,1.0,0.0,0.3,11.8,0,0,0,0,0,0,0,0,0,0,11.0
1,0.4,785,249,3.5,0.0,0.5,0.86,0.0,0.3,5.16,1,0,0,0,0,0,0,0,0,0,2.3833333333333333
2,1.08,779,355,6.5,0.0,0.5,1.82,0.0,0.3,9.12,1,0,0,0,0,0,0,0,0,0,6.0
2,2.8,739,440,13.0,1.0,0.5,2.96,0.0,0.3,17.76,0,0,0,0,0,0,0,0,0,0,16.85
2,1.0,749,355,8.5,0.0,0.5,2.3,0.0,0.3,11.6,0,0,0,0,0,0,0,0,0,0,11.0
1,1.56,303,366,8.0,0.0,0.5,1.76,0.0,0.3,10.56,1,0,0,0,0,0,0,0,0,0,8.366666666666667
1,1.33,383,759,9.0,0.0,0.5,2.94,0.0,0.3,12.74,1,0,0,0,0,0,0,0,0,0,11.266666666666667
2,1.7,749,299,9.5,0.0,0.5,2.0,0.0,0.3,12.3,0,0,0,0,0,0,0,0,0,0,12.0
1,1.06,779,759,5.5,0.0,0.5,1.26,0.0,0.3,7.56,1,0,0,0,0,0,0,0,0,0,4.483333333333333
6,1.46,739,411,7.5,0.5,0.5,1.0,0.0,0.3,9.8,1,0,0,0,0,0,0,0,0,0,8.000000000000002
1,1.05,785,518,5.5,0.0,0.5,0.5,0.0,0.3,6.8,1,0,0,0,0,0,0,0,0,0,4.000000000000001
1,0.7,488,411,5.5,0.5,0.5,1.35,0.0,0.3,8.15,0,0,0,0,0,0,0,0,0,0,4.783333333333333
1,0.9,421,802,5.0,0.0,0.5,1.7,0.0,0.3,7.5,0,0,0,0,0,0,0,0,0,0,3.0
1,1.55,325,406,9.0,0.0,0.5,1.96,0.0,0.3,11.76,1,0,0,0,0,0,0,0,0,0,10.0
1,2.41,590,759,12.5,0.0,0.5,1.2,0.0,0.3,14.5,1,0,0,0,0,0,0,0,0,0,15.283333333333335
1,2.02,436,369,12.5,0.0,0.5,1.0,0.0,0.3,14.3,1,0,0,0,0,0,0,0,0,0,18.966666666666665
1,1.5,611,699,7.0,0.0,0.5,1.55,0.0,0.3,9.35,0,0,0,0,0,0,0,0,0,0,5.833333333333333
1,0.6,483,467,4.5,0.5,0.5,1.15,0.0,0.3,6.95,0,0,0,0,0,0,0,0,0,0,4.000000000000001
1,1.3,617,391,8.5,0.5,0.5,1.0,0.0,0.3,10.8,0,0,0,0,0,0,0,0,0,0,10.616666666666667
1,2.5,436,299,10.5,1.0,0.5,1.0,0.0,0.3,13.3,0,0,0,0,0,0,0,0,0,0,12.0
2,2.2,649,356,9.5,0.0,0.5,1.5,0.0,0.3,11.8,0,0,0,0,0,0,0,0,0,0,10.316666666666666
2,1.1,184,239,7.0,0.0,0.5,1.0,0.0,0.3,8.8,0,0,0,0,0,0,0,0,0,0,7.866666666666668
6,2.71,241,521,11.5,0.0,0.5,1.0,0.0,0.3,13.3,1,0,0,0,0,0,0,0,0,0,12.7
1,0.1,145,193,3.0,1.0,0.5,0.5,0.0,0.3,5.3,0,0,0,0,0,0,0,0,0,0,1.5333333333333334
2,0.93,749,239,6.0,0.5,0.5,1.0,0.0,0.3,8.3,1,0,0,0,0,0,0,0,0,0,5.666666666666667
1,1.6,785,440,9.0,0.0,0.5,1.95,0.0,0.3,11.75,0,0,0,0,0,0,0,0,0,0,10.066666666666666
5,2.1,749,619,10.5,0.5,0.5,2.36,0.0,0.3,14.16,1,0,0,0,0,0,0,0,0,0,14.0
1,0.9,779,342,5.0,0.0,0.5,1.0,0.0,0.3,6.8,0,0,0,0,0,0,0,0,0,0,4.0166666666666675
1,0.7,785,249,5.5,0.0,0.5,1.26,0.0,0.3,7.56,0,0,0,0,0,0,0,0,0,0,5.466666666666667
1,2.06,611,518,9.0,0.5,0.5,2.06,0.0,0.3,12.36,1,0,0,0,0,0,0,0,0,0,10.0
1,1.1,590,391,8.0,1.0,0.5,1.95,0.0,0.3,11.75,0,0,0,0,0,0,0,0,0,0,11.0
1,1.04,749,411,7.5,1.0,0.5,1.86,0.0,0.3,11.16,1,0,0,0,0,0,0,0,0,0,9.5
1,1.9,890,568,8.5,1.0,0.5,2.05,0.0,0.3,12.35,0,0,0,0,0,0,0,0,0,0,8.55
1,2.0,303,366,9.0,0.5,0.5,1.5,0.0,0.3,11.8,0,0,0,0,0,0,0,0,0,0,9.566666666666666
1,0.68,785,802,6.0,0.0,0.5,1.7,0.0,0.3,8.5,1,0,0,0,0,0,0,0,0,0,6.0
2,1.11,749,858,5.5,0.0,0.5,1.26,0.0,0.3,7.56,1,0,0,0,0,0,0,0,0,0,4.283333333333333
1,0.69,392,369,5.5,0.5,0.5,1.36,0.0,0.3,8.16,1,0,0,0,0,0,0,0,0,0,5.416666666666667
1,2.0,785,185,9.5,1.0,0.5,1.7,0.0,0.3,13.0,0,0,0,0,0,0,0,0,0,0,10.933333333333334
1,1.2,576,462,6.0,0.5,0.5,1.46,0.0,0.3,8.76,0,0,0,0,0,0,0,0,0,0,5.05
1,1.2,890,802,10.0,0.0,0.5,2.16,0.0,0.3,12.96,0,0,0,0,0,0,0,0,0,0,13.75
3,0.77,483,239,5.0,0.0,0.5,1.74,0.0,0.3,7.54,1,0,0,0,0,0,0,0,0,0,4.166666666666667
2,1.26,779,462,7.0,1.0,0.5,2.2,0.0,0.3,11.0,1,0,0,0,0,0,0,0,0,0,8.000000000000002
2,0.49,890,759,4.5,0.5,0.5,1.45,0.0,0.3,7.25,1,0,0,0,0,0,0,0,0,0,3.7333333333333334
2,2.92,861,391,12.0,0.0,0.5,1.0,0.0,0.3,13.8,1,0,0,0,0,0,0,0,0,0,13.783333333333333
6,3.89,532,6,12.5,0.5,0.5,2.76,0.0,0.3,16.56,1,0,0,0,0,0,0,0,0,0,7.1
1,0.89,303,224,6.5,0.5,0.5,1.56,0.0,0.3,9.36,1,0,0,0,0,0,0,0,0,0,7.416666666666667
2,2.63,483,557,10.5,0.5,0.5,2.36,0.0,0.3,14.16,1,0,0,0,0,0,0,0,0,0,11.0
5,0.49,259,518,4.0,0.0,0.5,0.96,0.0,0.3,5.76,1,0,0,0,0,0,0,0,0,0,3.0
1,1.8,749,101,8.5,0.5,0.5,1.95,0.0,0.3,11.75,0,0,0,0,0,0,0,0,0,0,8.000000000000002
1,1.97,249,366,11.5,0.0,0.5,2.09,0.0,0.3,14.39,1,0,0,0,0,0,0,0,0,0,15.700000000000001
1,1.8,463,858,9.0,0.0,0.5,0.98,0.0,0.3,10.78,0,0,0,0,0,0,0,0,0,0,10.0
1,1.54,583,761,9.5,0.0,0.5,3.09,0.0,0.3,13.39,1,0,0,0,0,0,0,0,0,0,12.916666666666666
1,2.06,785,518,11.5,1.0,0.5,2.66,0.0,0.3,15.96,1,0,0,0,0,0,0,0,0,0,15.0
1,1.1,555,661,7.0,0.0,0.5,1.55,0.0,0.3,9.35,0,0,0,0,0,0,0,0,0,0,7.700000000000001
1,1.89,325,406,10.0,0.0,0.5,2.0,0.0,0.3,12.8,1,0,0,0,0,0,0,0,0,0,12.016666666666667
1,3.34,739,261,14.0,0.0,0.5,2.96,0.0,0.3,17.76,1,0,0,0,0,0,0,0,0,0,17.266666666666666
1,2.1,749,391,12.5,0.0,0.5,3.3,0.0,0.3,16.6,0,0,0,0,0,0,0,0,0,0,18.0
1,1.3,617,472,7.5,0.0,0.5,1.65,0.0,0.3,9.95,0,0,0,0,0,0,0,0,0,0,8.533333333333333
1,2.98,436,411,14.0,0.0,0.5,2.96,0.0,0.3,17.76,1,0,0,0,0,0,0,0,0,0,19.25
2,0.54,483,391,3.5,0.5,0.5,0.96,0.0,0.3,5.76,1,0,0,0,0,0,0,0,0,0,3.0
1,2.14,739,391,8.5,0.5,0.5,1.96,0.0,0.3,11.76,1,0,0,0,0,0,0,0,0,0,8.083333333333334
1,0.5,18,11,4.0,0.5,0.5,1.05,0.0,0.3,6.35,0,0,0,0,0,0,0,0,0,0,2.9166666666666665
1,3.0,191,761,13.0,0.0,0.5,3.45,0.0,0.3,17.25,0,0,0,0,0,0,0,0,0,0,16.000000000000004
5,4.16,262,190,14.0,0.0,0.5,3.5,0.0,0.3,18.3,1,0,0,0,0,0,0,0,0,0,9.616666666666667
1,0.99,421,249,5.5,0.0,0.5,1.0,0.0,0.3,7.3,1,0,0,0,0,0,0,0,0,0,4.733333333333333
2,0.93,739,653,6.5,0.0,0.5,1.82,0.0,0.3,9.12,1,0,0,0,0,0,0,0,0,0,7.983333333333334
1,2.32,617,427,10.5,0.5,0.5,2.36,0.0,0.3,14.16,1,0,0,0,0,0,0,0,0,0,12.316666666666666
1,0.5,861,557,4.0,0.0,0.5,0.95,0.0,0.3,5.75,0,0,0,0,0,0,0,0,0,0,2.816666666666667
1,0.8,890,858,5.5,0.0,0.5,1.0,0.0,0.3,7.3,1,0,0,0,0,0,0,0,0,0,5.416666666666667
1,2.0,739,661,10.0,0.5,0.5,2.0,0.0,0.3,13.3,0,0,0,0,0,0,0,0,0,0,12.0
1,1.25,488,356,7.0,1.0,0.5,2.2,0.0,0.3,11.0,1,0,0,0,0,0,0,0,0,0,6.55
1,1.0,779,699,7.0,0.0,0.5,2.2,0.0,0.3,10.0,0,0,0,0,0,0,0,0,0,0,8.883333333333333
3,1.98,184,472,9.0,0.5,0.5,2.06,0.0,0.3,12.36,1,0,0,0,0,0,0,0,0,0,10.216666666666667
1,0.92,741,858,8.0,1.0,0.5,1.96,0.0,0.3,11.76,1,0,0,0,0,0,0,0,0,0,11.0
1,0.43,749,653,7.0,0.0,0.5,2.2,0.0,0.3,10.0,1,0,0,0,0,0,0,0,0,0,9.3
1,0.5,392,802,8.0,0.0,0.5,1.75,0.0,0.3,10.55,0,0,0,0,0,0,0,0,0,0,11.366666666666667
1,0.6,262,472,11.0,1.0,0.5,2.55,0.0,0.3,15.35,0,0,0,0,0,0,0,0,0,0,17.05
1,1.5,184,230,12.0,0.0,0.5,2.55,0.0,0.3,15.35,0,0,0,0,0,0,0,0,0,0,17.000000000000004
1,2.01,649,681,11.0,0.0,0.5,3.54,0.0,0.3,15.34,1,0,0,0,0,0,0,0,0,0,14.0
1,1.3,383,759,9.5,0.0,0.5,2.06,0.0,0.3,12.36,0,0,0,0,0,0,0,0,0,0,13.0
2,1.44,463,681,8.0,0.5,0.5,0.9,0.0,0.3,10.2,1,0,0,0,0,0,0,0,0,0,10.0
