passenger_count,trip_distance,fare_amount,tip_amount,tipper
1,4.8,17.0,4.0,1
1,1.9,12.894194379060464,1.0,0
1,2.55,15.0,0.0,0
1,3.03,12.894194379060464,0.0,0
1,0.5,12.894194379060464,0.0,0
1,0.64,12.894194379060464,0.0,0
2,2.65,13.5,1.43,0
2,3.29,19.5,5.32,1
1,1.3,12.894194379060464,1.45,1
5,0.6,12.894194379060464,1.06,1
2,2.1,12.894194379060464,2.55,1
1,1.06,12.894194379060464,1.66,1
1,1.51,12.894194379060464,2.06,1
1,0.7,12.894194379060464,2.0,1
1,4.05,16.5,2.0,0
1,0.9,12.894194379060464,1.25,1
1,0.84,12.894194379060464,1.26,1
1,1.3,12.894194379060464,2.0,0
1,0.1,12.894194379060464,0.0,0
1,7.3,22.5,3.5,0
1,1.1,12.894194379060464,1.75,1
1,2.7,12.894194379060464,0.0,0
2,1.9,14.0,1.5,0
1,1.3,12.894194379060464,1.75,1
1,1.1,12.894194379060464,2.0,0
1,5.8,22.5,4.76,1
1,4.56,18.0,0.0,0
2,1.1,12.894194379060464,2.75,1
1,1.48,12.894194379060464,2.32,1
1,15.76,52.0,11.67,1
2,16.9,93.75,5.0,0
1,6.6,20.5,3.0,0
2,2.47,12.894194379060464,0.0,0
2,0.6,12.894194379060464,0.0,0
5,0.37,12.894194379060464,1.0,1
2,2.71,12.894194379060464,1.0,0
1,1.0,12.894194379060464,1.55,1
1,1.21,12.894194379060464,2.16,1
5,2.75,12.894194379060464,2.46,1
2,1.36,12.894194379060464,2.16,1
2,0.77,12.894194379060464,1.7,1
2,0.26,12.894194379060464,0.0,0
1,1.5,12.894194379060464,2.05,1
1,0.4,12.894194379060464,0.95,1
2,22.79,52.0,0.0,0
1,17.14,52.0,18.92,1
1,0.8,12.894194379060464,1.4,1
1,2.5,14.0,0.0,0
1,2.4,12.894194379060464,1.2,0
1,1.53,12.894194379060464,0.0,0
1,2.42,12.894194379060464,3.32,1
6,0.55,12.894194379060464,1.26,1
1,1.0,12.894194379060464,1.55,1
1,2.22,12.894194379060464,0.0,0
2,0.62,12.894194379060464,0.0,0
2,0.56,12.894194379060464,0.0,0
5,2.45,16.5,0.0,0
1,5.49,19.0,3.7,0
1,2.88,12.894194379060464,3.45,1
2,3.5,15.5,2.0,0
1,0.64,12.894194379060464,0.0,0
1,1.3,12.894194379060464,1.65,1
1,1.05,12.894194379060464,0.0,0
4,0.66,12.894194379060464,0.0,0
4,0.6,12.894194379060464,0.0,0
5,1.89,12.894194379060464,2.56,1
1,1.4,12.894194379060464,2.45,1
1,1.7,19.0,3.95,1
1,0.8,12.894194379060464,0.0,0
2,2.8,12.894194379060464,2.55,1
1,0.49,12.894194379060464,0.96,1
1,0.6,12.894194379060464,2.0,1
1,1.0,12.894194379060464,1.35,1
6,3.07,12.894194379060464,2.95,1
1,2.34,12.894194379060464,2.16,1
2,2.54,15.0,0.0,0
1,0.46,12.894194379060464,0.0,0
3,1.57,12.894194379060464,0.0,0
2,3.03,15.0,1.63,0
2,1.1,12.894194379060464,1.85,1
1,1.5,12.894194379060464,2.0,1
1,0.49,12.894194379060464,1.0,0
1,1.7,12.894194379060464,2.26,1
1,9.0,31.5,4.0,0
1,2.3,12.894194379060464,0.0,0
1,1.97,12.894194379060464,2.66,1
1,1.3,14.5,0.0,0
1,1.64,12.894194379060464,1.2,0
2,3.45,15.0,3.16,1
1,6.27,18.5,4.95,1
1,1.59,14.0,10.0,1
1,4.7,15.5,3.35,1
1,8.1,31.0,0.0,0
1,1.5,12.894194379060464,0.0,0
1,1.3,12.894194379060464,2.25,1
1,3.2,14.5,0.0,0
1,2.1,12.894194379060464,1.0,0
1,2.4,12.894194379060464,2.36,1
4,1.49,12.894194379060464,1.66,1
1,1.8,12.894194379060464,3.65,1
1,2.25,12.894194379060464,2.06,1
1,8.3,24.5,0.0,0
1,1.0,12.894194379060464,1.0,0
5,3.38,14.5,0.0,0
1,0.1,12.894194379060464,0.0,0
5,0.55,12.894194379060464,0.0,0
1,2.0,12.894194379060464,2.5,1
1,3.0,15.0,1.0,0
1,1.7,12.894194379060464,1.5,0
1,0.7,12.894194379060464,0.0,0
1,0.8,12.894194379060464,1.65,1
3,1.2,12.894194379060464,0.0,0
1,0.32,100.0,25.2,1
1,1.0,12.894194379060464,1.65,1
1,7.8,29.0,0.0,0
6,10.51,30.0,0.0,0
5,6.14,21.5,4.46,1
1,2.47,12.894194379060464,2.66,1
1,2.5,12.894194379060464,1.5,0
2,2.3,12.894194379060464,3.65,1
5,1.93,12.894194379060464,2.82,1
1,2.14,12.894194379060464,1.86,1
1,0.8,12.894194379060464,0.0,0
1,1.9,12.894194379060464,1.85,1
1,2.53,12.894194379060464,2.26,1
1,1.3,12.894194379060464,0.0,0
1,2.9,12.894194379060464,1.5,0
1,0.2,12.894194379060464,0.0,0
5,0.77,12.894194379060464,1.58,1
3,1.38,12.894194379060464,1.0,0
1,1.7,12.894194379060464,1.56,1
1,1.92,12.894194379060464,0.0,0
3,5.66,22.5,5.95,1
1,0.5,12.894194379060464,0.0,0
1,10.29,33.0,7.87,1
6,1.48,13.5,2.86,1
1,1.96,12.894194379060464,1.96,1
1,2.02,12.894194379060464,1.96,1
1,4.37,15.0,0.0,0
1,3.34,13.0,0.0,0
1,0.63,12.894194379060464,1.89,1
5,1.8,12.894194379060464,2.25,1
1,1.9,12.894194379060464,1.85,1
1,2.2,12.894194379060464,2.7,1
1,0.87,12.894194379060464,1.36,1
1,0.56,12.894194379060464,0.0,0
1,0.6,12.894194379060464,1.85,1
2,0.97,12.894194379060464,1.7,1
1,1.5,12.894194379060464,2.15,1
1,1.37,12.894194379060464,0.0,0
1,9.13,29.5,0.0,0
1,7.69,29.0,5.96,1
1,17.1,52.0,10.0,0
1,1.5,12.894194379060464,2.5,1
1,0.84,12.894194379060464,1.66,1
5,2.93,18.5,0.0,0
1,0.86,12.894194379060464,0.0,0
1,2.0,12.894194379060464,0.0,0
1,2.11,13.0,2.76,1
3,0.7,12.894194379060464,0.0,0
1,4.03,14.5,0.0,0
1,0.6,12.894194379060464,0.0,0
2,1.95,12.894194379060464,3.24,1
1,1.6,12.894194379060464,0.0,0
1,0.8,12.894194379060464,1.85,1
1,0.5,12.894194379060464,0.0,0
4,1.21,12.894194379060464,1.86,1
2,0.7,12.894194379060464,0.0,0
2,1.1,12.894194379060464,1.55,1
1,1.49,12.894194379060464,0.0,0
1,0.9,12.894194379060464,1.55,1
5,2.35,12.894194379060464,2.7,1
1,1.2,12.894194379060464,1.56,1
6,0.84,12.894194379060464,1.26,1
1,4.62,18.5,1.8,0
1,1.2,12.894194379060464,0.0,0
1,5.9,54.7,3.0,0
2,1.2,12.894194379060464,1.66,1
1,3.7,16.5,2.31,0
1,10.07,30.0,3.0,0
2,2.09,12.894194379060464,0.0,0
1,0.69,12.894194379060464,1.66,1
1,0.97,12.894194379060464,1.0,0
5,1.25,12.894194379060464,1.66,1
1,2.3,12.894194379060464,2.05,1
4,3.5,15.0,3.16,1
6,0.46,12.894194379060464,0.0,0
1,24.61,64.5,0.0,0
1,0.63,12.894194379060464,1.26,1
1,0.9,12.894194379060464,1.36,1
2,4.69,16.5,0.0,0
1,2.94,12.894194379060464,5.27,1
1,0.96,12.894194379060464,1.16,1
1,15.23,42.0,7.0,0
1,0.59,12.894194379060464,0.0,0
1,1.21,12.894194379060464,1.56,1
1,1.52,13.0,0.0,0
1,4.71,19.0,0.0,0
1,20.5,55.0,11.25,1
6,1.89,12.894194379060464,2.06,1
6,2.8,18.5,1.0,0
1,1.54,12.894194379060464,1.56,1
1,2.7,12.894194379060464,1.0,0
1,3.7,19.0,3.95,1
1,1.39,12.894194379060464,2.26,1
1,3.9,13.5,2.85,1
2,1.6,12.894194379060464,2.3,1
1,0.8,12.894194379060464,1.7,1
1,8.0,24.5,5.2,1
1,2.77,13.5,2.96,1
1,1.3,12.894194379060464,1.95,1
1,7.9,27.0,7.05,1
1,0.7,12.894194379060464,1.0,0
1,0.98,12.894194379060464,0.0,0
1,2.2,12.894194379060464,2.45,1
1,0.52,12.894194379060464,0.0,0
1,1.83,12.894194379060464,1.66,1
1,3.0,18.5,0.0,0
1,2.77,12.894194379060464,2.56,1
1,2.02,12.894194379060464,3.99,1
1,2.3,13.0,4.4,1
1,2.06,12.894194379060464,1.0,0
1,1.25,12.894194379060464,1.96,1
1,1.2,12.894194379060464,1.0,0
1,2.17,12.894194379060464,0.0,0
2,1.14,12.894194379060464,1.95,1
1,1.66,12.894194379060464,2.08,1
1,4.7,17.0,4.0,1
1,1.32,12.894194379060464,1.76,1
4,0.88,12.894194379060464,1.7,1
1,2.43,12.894194379060464,3.69,1
1,0.78,12.894194379060464,1.58,1
1,1.4,12.894194379060464,1.85,1
3,2.6,13.5,0.0,0
2,5.4,18.0,0.0,0
1,1.7,12.894194379060464,2.75,1
1,1.4,12.894194379060464,0.0,0
6,0.85,12.894194379060464,1.17,0
1,12.96,39.0,2.0,0
3,5.0,22.5,4.65,1
1,1.2,12.894194379060464,1.75,1
2,2.01,12.894194379060464,3.45,1
1,0.6,12.894194379060464,1.16,1
1,0.84,12.894194379060464,1.45,1
1,0.97,12.894194379060464,0.0,0
2,1.3,12.894194379060464,1.75,1
1,1.55,12.894194379060464,2.86,1
3,1.58,12.894194379060464,0.0,0
1,1.6,14.5,0.0,0
1,11.3,38.0,8.91,1
1,0.8,12.894194379060464,1.0,0
5,1.62,12.894194379060464,1.76,1
6,1.39,12.894194379060464,2.0,0
2,0.9,12.894194379060464,1.25,1
1,2.3,12.894194379060464,2.58,1
1,1.4,12.894194379060464,0.0,0
1,0.4,12.894194379060464,0.0,0
1,1.0,12.894194379060464,1.45,1
1,0.35,12.894194379060464,0.0,0
1,3.62,15.5,0.0,0
3,1.7,12.894194379060464,0.0,0
1,1.1,12.894194379060464,2.05,1
3,8.5,32.5,0.0,0
1,2.89,12.894194379060464,0.0,0
2,1.91,12.894194379060464,0.0,0
1,0.9,12.894194379060464,1.95,1
1,1.1,12.894194379060464,0.0,0
1,1.2,12.894194379060464,0.0,0
1,2.48,12.894194379060464,0.0,0
1,1.19,12.894194379060464,0.0,0
1,0.86,12.894194379060464,0.0,0
1,2.58,12.894194379060464,0.0,0
3,7.54,24.5,5.06,1
1,3.3,13.0,3.45,1
5,0.88,12.894194379060464,1.36,1
1,1.3,12.894194379060464,2.3,1
1,0.9,12.894194379060464,0.0,0
1,0.63,12.894194379060464,1.06,1
2,2.71,12.894194379060464,0.0,0
1,9.9,29.5,7.25,1
2,1.24,12.894194379060464,2.06,1
5,2.06,12.894194379060464,0.0,0
4,0.0,98.5,0.0,0
3,1.6,12.894194379060464,3.3,1
1,17.22,47.0,5.0,0
1,4.3,16.0,3.35,1
3,1.38,12.894194379060464,1.86,1
1,4.6,17.5,0.0,0
1,5.33,21.0,4.56,1
1,2.0,12.894194379060464,1.5,0
1,5.6,19.0,4.95,1
1,4.07,18.0,0.0,0
3,3.5,19.5,0.0,0
2,2.98,12.894194379060464,2.66,1
5,5.21,22.0,0.0,0
1,2.9,14.5,3.25,1
1,0.56,12.894194379060464,0.96,1
1,1.2,12.894194379060464,1.0,0
1,1.51,12.894194379060464,1.5,0
1,11.7,39.0,11.35,1
2,2.1,12.894194379060464,2.7,1
1,1.8,12.894194379060464,0.0,0
2,2.2,12.894194379060464,0.0,0
1,1.1,12.894194379060464,1.45,1
1,1.8,12.894194379060464,0.0,0
4,1.2,12.894194379060464,2.3,1
2,1.36,12.894194379060464,0.0,0
1,5.6,17.5,2.0,0
1,3.3,14.5,3.0,1
1,10.15,41.5,8.46,1
1,0.8,12.894194379060464,1.55,1
5,0.76,12.894194379060464,0.0,0
1,0.0,18.0,2.0,0
2,9.8,28.0,5.75,1
1,2.85,13.0,2.96,1
1,1.6,12.894194379060464,1.0,0
4,2.8,12.894194379060464,2.55,1
1,6.7,24.5,5.15,1
1,17.4,52.0,10.55,1
1,1.6,12.894194379060464,1.95,1
1,4.09,14.0,3.06,1
1,5.2,19.5,4.05,1
1,1.0,12.894194379060464,0.0,0
1,0.9,12.894194379060464,1.46,1
2,0.6,12.894194379060464,1.56,1
1,9.2,29.5,6.15,1
5,2.0,12.894194379060464,0.0,0
1,4.12,15.5,0.0,0
1,1.34,12.894194379060464,0.0,0
1,1.0,12.894194379060464,1.86,1
2,1.7,12.894194379060464,0.0,0
1,0.9,12.894194379060464,1.0,0
2,1.6,12.894194379060464,0.0,0
1,9.1,28.5,4.0,0
1,1.03,12.894194379060464,1.36,1
1,0.3,12.894194379060464,0.0,0
1,1.18,12.894194379060464,1.46,1
5,3.96,21.0,4.56,1
6,2.7,12.894194379060464,2.66,1
1,6.2,20.5,4.0,0
1,2.6,12.894194379060464,2.65,1
1,1.1,12.894194379060464,0.0,0
1,7.8,23.0,4.76,1
1,10.2,30.5,7.35,1
1,0.7,12.894194379060464,0.0,0
1,1.8,12.894194379060464,2.7,1
2,8.28,29.5,6.06,1
5,1.4,13.5,2.0,0
5,1.33,12.894194379060464,2.82,1
1,4.49,17.5,0.0,0
1,9.4,26.0,6.5,1
2,1.7,12.894194379060464,1.0,0
1,1.2,12.894194379060464,0.0,0
6,1.83,12.894194379060464,1.24,0
2,0.8,12.894194379060464,1.65,1
1,1.0,12.894194379060464,1.0,0
2,3.89,15.0,3.26,1
1,0.93,12.894194379060464,1.26,1
1,1.51,12.894194379060464,0.0,0
1,2.6,12.894194379060464,0.0,0
1,16.4,52.0,8.0,0
1,1.0,12.894194379060464,0.0,0
6,1.6,12.894194379060464,0.0,0
3,4.86,20.0,3.0,0
1,6.4,20.0,4.15,1
2,2.2,12.894194379060464,1.5,0
1,1.3,12.894194379060464,0.0,0
4,0.1,12.894194379060464,0.0,0
2,2.45,17.0,3.56,1
1,0.6,12.894194379060464,0.0,0
1,3.63,13.5,2.86,1
1,1.04,12.894194379060464,1.0,0
1,4.83,21.5,0.0,0
1,2.0,12.894194379060464,0.0,0
1,3.41,19.0,4.16,1
1,10.37,34.0,7.0,1
1,1.0,12.894194379060464,1.85,1
1,3.1,14.5,3.06,1
1,0.3,12.894194379060464,0.0,0
6,0.73,12.894194379060464,0.0,0
1,1.2,12.894194379060464,1.0,0
1,0.9,12.894194379060464,2.65,1
1,1.01,12.894194379060464,0.0,0
1,0.2,12.894194379060464,0.95,1
1,1.3,12.894194379060464,2.49,1
1,0.9,12.894194379060464,1.25,1
1,1.4,12.894194379060464,2.0,1
1,9.53,29.0,0.0,0
1,10.98,36.5,4.0,0
1,0.8,12.894194379060464,1.96,1
1,1.1,12.894194379060464,1.75,1
1,1.3,12.894194379060464,1.2,0
6,1.05,12.894194379060464,2.22,1
5,6.85,24.0,0.0,0
1,7.5,24.5,0.0,0
1,0.6,12.894194379060464,0.0,0
1,0.6,12.894194379060464,0.0,0
1,1.35,12.894194379060464,0.0,0
1,0.76,12.894194379060464,0.5,0
5,1.24,12.894194379060464,1.0,0
1,1.8,12.894194379060464,2.45,1
1,7.31,26.5,2.2,0
1,0.73,12.894194379060464,1.95,1
5,3.17,15.5,0.0,0
1,2.2,12.894194379060464,1.7,0
1,1.0,12.894194379060464,1.7,1
1,1.7,13.0,0.0,0
1,2.56,13.0,0.0,0
1,1.05,12.894194379060464,2.34,1
3,5.7,22.0,4.65,1
5,10.68,34.0,0.0,0
2,2.77,12.894194379060464,2.46,1
1,0.8,12.894194379060464,1.45,1
5,3.74,14.0,3.06,1
1,2.3,12.894194379060464,2.0,0
1,2.2,12.894194379060464,1.0,0
1,19.76,52.0,8.78,0
1,0.99,12.894194379060464,1.26,1
1,7.02,22.0,5.7,1
1,0.92,12.894194379060464,0.0,0
1,3.65,15.5,3.36,1
1,1.0,12.894194379060464,1.0,0
1,2.8,12.894194379060464,2.55,1
1,1.66,12.894194379060464,2.66,1
1,1.1,12.894194379060464,1.55,1
6,0.41,12.894194379060464,0.9,1
1,1.8,12.894194379060464,3.2,1
1,3.94,15.0,3.0,1
1,0.2,12.894194379060464,0.5,0
1,3.9,13.5,2.86,1
1,2.59,12.894194379060464,0.0,0
1,1.64,12.894194379060464,2.46,1
1,8.3,26.0,5.0,0
1,1.24,12.894194379060464,0.0,0
2,5.1,21.0,4.45,1
1,1.3,12.894194379060464,2.35,1
1,0.73,12.894194379060464,0.0,0
5,0.67,12.894194379060464,0.0,0
1,6.3,23.0,0.0,0
1,2.1,12.894194379060464,2.0,1
1,1.17,12.894194379060464,1.7,1
2,1.12,12.894194379060464,1.46,1
2,3.26,12.894194379060464,0.0,0
1,0.6,12.894194379060464,1.8,1
1,2.4,15.0,0.0,0
1,1.0,12.894194379060464,1.0,1
6,1.37,12.894194379060464,1.86,1
1,2.2,12.894194379060464,1.0,0
1,1.2,12.894194379060464,0.0,0
1,1.3,12.894194379060464,2.0,0
1,0.88,12.894194379060464,0.0,0
1,0.5,12.894194379060464,0.0,0
1,2.11,17.0,0.0,0
1,1.25,12.894194379060464,0.0,0
1,0.8,12.894194379060464,0.0,0
1,1.53,12.894194379060464,1.1,0
1,2.35,15.5,3.26,1
1,1.8,12.894194379060464,1.2,0
1,1.1,12.894194379060464,1.55,1
1,1.2,12.894194379060464,0.0,0
5,2.97,12.894194379060464,3.2,1
1,5.9,24.5,2.0,0
3,1.94,12.894194379060464,2.36,1
1,2.5,15.5,3.25,1
1,2.92,14.5,1.53,0
1,3.66,15.0,0.0,0
1,2.1,12.894194379060464,2.15,1
1,1.52,12.894194379060464,2.56,1
1,0.49,12.894194379060464,0.0,0
1,2.57,13.5,4.59,1
1,1.22,12.894194379060464,2.7,1
1,1.0,12.894194379060464,1.1,0
1,1.6,12.894194379060464,2.15,1
1,1.8,12.894194379060464,0.0,0
1,14.68,41.5,7.5,0
1,1.12,12.894194379060464,0.0,0
1,2.95,14.5,0.0,0
1,1.2,12.894194379060464,1.55,1
6,17.02,52.0,11.71,1
1,5.16,17.0,0.0,0
1,0.57,12.894194379060464,1.0,1
6,0.85,12.894194379060464,1.82,1
1,1.5,12.894194379060464,1.85,1
5,6.21,20.5,4.26,1
1,5.76,20.5,5.32,1
1,2.4,12.894194379060464,0.0,0
1,2.8,15.5,3.25,1
1,0.3,12.894194379060464,0.0,0
2,3.59,13.0,0.0,0
1,0.7,12.894194379060464,0.95,0
1,10.1,30.0,5.48,0
1,2.0,12.894194379060464,2.05,1
1,1.19,12.894194379060464,0.0,0
2,0.97,12.894194379060464,1.66,1
2,10.5,32.5,7.85,1
2,8.7,28.5,0.0,0
5,0.91,12.894194379060464,0.0,0
5,4.63,17.0,3.66,1
1,1.3,12.894194379060464,1.95,1
3,0.59,12.894194379060464,1.26,1
1,2.0,12.894194379060464,3.0,1
1,0.84,12.894194379060464,0.0,0
1,2.4,15.0,0.0,0
1,2.3,12.894194379060464,2.0,0
3,1.29,12.894194379060464,1.2,0
1,10.1,28.5,7.0,1
0,2.1,12.894194379060464,2.45,1
1,18.2,52.0,10.0,0
6,2.46,12.894194379060464,0.0,0
1,0.5,12.894194379060464,0.0,0
1,1.45,13.5,2.86,1
1,1.81,12.894194379060464,0.0,0
2,1.7,12.894194379060464,0.0,0
1,10.52,32.5,9.71,1
1,1.07,12.894194379060464,0.0,0
1,1.23,12.894194379060464,0.0,0
2,0.88,12.894194379060464,1.46,1
1,3.3,19.0,3.0,0
1,11.2,38.0,0.0,0
1,3.34,15.5,3.36,1
1,0.8,12.894194379060464,1.85,1
1,2.1,14.0,2.96,1
1,1.0,14.5,3.25,1
1,4.04,18.0,0.0,0
1,1.3,12.894194379060464,1.5,1
2,1.6,12.894194379060464,3.2,1
1,0.6,12.894194379060464,0.0,0
1,2.0,12.894194379060464,2.0,1
1,2.82,20.0,4.26,1
1,1.21,12.894194379060464,2.36,1
1,5.72,23.5,0.0,0
2,1.1,12.894194379060464,0.0,0
6,2.48,14.5,3.06,1
1,18.12,52.0,7.44,0
1,2.5,12.894194379060464,1.0,0
1,20.6,52.0,0.0,0
1,0.58,12.894194379060464,1.36,1
1,3.79,16.5,0.0,0
1,9.4,28.0,6.95,1
1,2.0,12.894194379060464,0.0,0
1,0.84,12.894194379060464,0.0,0
4,0.9,12.894194379060464,0.0,0
1,1.8,12.894194379060464,2.75,1
1,7.6,24.5,6.45,1
1,4.0,13.0,1.5,0
1,10.58,32.5,0.0,0
2,1.19,12.894194379060464,1.46,1
1,5.5,16.5,5.15,1
1,0.9,12.894194379060464,0.0,0
3,19.29,52.0,11.46,1
3,2.25,12.894194379060464,2.26,1
1,4.5,16.5,3.56,1
1,1.6,12.894194379060464,1.5,0
6,0.0,12.894194379060464,0.0,0
1,2.09,12.894194379060464,1.0,0
1,3.1,18.5,3.85,1
1,0.0,12.894194379060464,1.0,1
1,1.5,12.894194379060464,0.0,0
1,5.29,21.5,5.7,1
1,1.73,12.894194379060464,1.0,0
1,2.1,12.894194379060464,1.85,0
1,3.89,19.0,0.0,0
1,1.2,12.894194379060464,2.0,1
1,0.73,12.894194379060464,1.26,1
1,3.3,14.5,3.25,1
2,7.0,21.5,4.45,1
1,2.72,12.894194379060464,2.66,1
1,10.4,30.0,0.0,0
1,0.99,12.894194379060464,1.46,1
6,1.28,12.894194379060464,2.76,1
1,0.6,12.894194379060464,0.0,0
1,0.2,52.0,17.19,1
5,3.03,12.894194379060464,1.5,0
1,1.19,12.894194379060464,0.0,0
1,1.4,12.894194379060464,0.0,0
1,1.46,12.894194379060464,1.86,1
1,3.3,20.0,0.0,0
5,3.99,15.0,2.0,0
1,2.0,18.5,3.85,1
1,2.4,12.894194379060464,2.75,1
1,1.2,12.894194379060464,2.16,1
1,0.4,12.894194379060464,0.0,0
2,11.5,35.0,0.0,0
1,4.5,17.5,0.0,0
1,0.56,12.894194379060464,0.0,0
1,1.71,12.894194379060464,1.66,1
1,3.57,15.5,0.0,0
1,1.1,12.894194379060464,2.2,1
5,2.72,17.5,3.66,1
3,0.7,12.894194379060464,2.0,1
1,0.46,12.894194379060464,0.0,0
6,5.66,17.5,0.0,0
1,0.49,12.894194379060464,1.36,1
1,4.4,17.0,3.55,1
2,10.04,31.0,7.57,1
2,1.8,12.894194379060464,0.0,0
1,2.0,12.894194379060464,0.0,0
2,1.6,13.0,0.0,0
1,0.56,12.894194379060464,0.0,0
4,18.2,52.0,0.0,0
1,17.4,48.0,0.0,0
1,2.74,12.894194379060464,2.66,1
1,1.4,12.894194379060464,0.0,0
5,1.52,12.894194379060464,0.0,0
1,2.2,12.894194379060464,0.0,0
2,1.0,12.894194379060464,0.0,0
1,1.8,12.894194379060464,2.06,1
1,4.6,14.5,0.0,0
3,3.68,14.5,0.0,0
1,1.2,12.894194379060464,0.0,0
1,11.3,32.5,1.71,0
1,0.56,12.894194379060464,1.26,1
1,6.1,22.0,4.75,1
1,1.07,12.894194379060464,1.0,0
4,5.2,19.0,2.0,0
1,1.58,12.894194379060464,1.66,1
1,2.8,23.0,2.0,0
3,1.7,12.894194379060464,1.3,0
2,0.5,12.894194379060464,1.25,1
1,1.0,12.894194379060464,0.0,0
1,1.3,12.894194379060464,1.55,1
1,26.2,74.0,0.0,0
1,4.94,24.5,5.16,1
2,0.93,12.894194379060464,0.0,0
6,3.56,16.0,0.0,0
1,5.8,21.0,4.45,1
1,1.63,12.894194379060464,2.06,1
1,0.77,12.894194379060464,0.0,0
1,1.18,12.894194379060464,1.0,0
1,4.39,15.0,0.0,0
1,1.0,12.894194379060464,1.0,0
1,1.8,12.894194379060464,0.0,0
3,0.66,12.894194379060464,1.0,0
1,0.6,12.894194379060464,1.0,0
1,2.8,12.894194379060464,0.0,0
1,1.9,12.894194379060464,0.0,0
1,10.1,41.0,11.85,1
1,0.4,12.894194379060464,0.0,0
1,2.8,12.894194379060464,2.15,1
1,1.18,12.894194379060464,1.54,0
6,7.43,29.5,6.06,1
1,3.4,14.5,0.0,0
1,0.91,12.894194379060464,0.0,0
1,3.33,17.0,0.0,0
1,2.04,12.894194379060464,2.66,1
1,1.71,12.894194379060464,0.5,0
1,1.23,12.894194379060464,1.86,1
1,4.1,17.5,3.65,1
1,2.1,14.5,5.0,1
1,4.5,52.0,0.0,0
1,0.98,12.894194379060464,1.66,1
1,1.4,12.894194379060464,0.0,0
1,0.76,12.894194379060464,0.0,0
1,7.01,23.0,4.86,1
1,0.93,12.894194379060464,0.0,0
1,1.4,12.894194379060464,0.0,0
1,1.5,12.894194379060464,3.0,1
2,2.2,16.0,3.35,1
1,0.7,12.894194379060464,0.0,0
1,1.35,12.894194379060464,1.82,1
1,0.62,12.894194379060464,1.0,0
2,0.61,12.894194379060464,1.16,1
1,1.31,12.894194379060464,1.82,1
1,0.9,12.894194379060464,0.0,0
1,2.35,12.894194379060464,1.7,0
1,0.8,12.894194379060464,1.0,0
2,1.3,12.894194379060464,0.0,0
1,0.14,12.894194379060464,0.0,0
2,1.1,12.894194379060464,2.0,1
1,2.5,12.894194379060464,1.5,0
1,1.2,12.894194379060464,2.75,1
1,1.3,15.0,0.0,0
1,2.1,14.0,2.0,0
1,0.5,12.894194379060464,0.28,0
4,8.6,33.5,0.0,0
1,1.63,12.894194379060464,0.0,0
1,12.3,37.0,2.0,0
1,5.5,23.5,4.85,1
1,3.19,18.0,0.0,0
2,0.8,12.894194379060464,1.45,1
1,12.6,37.0,7.65,1
1,4.8,17.0,4.55,1
1,0.4,12.894194379060464,1.0,0
1,6.5,21.5,4.45,1
2,1.4,12.894194379060464,2.05,1
1,0.0,100.0,20.16,1
4,6.4,23.0,0.0,0
1,6.4,20.5,0.0,0
1,2.5,15.0,0.0,0
1,2.0,13.0,2.75,1
1,2.68,14.0,3.82,1
1,1.63,12.894194379060464,1.86,1
3,6.97,23.5,6.2,1
1,1.33,12.894194379060464,2.36,1
1,1.02,12.894194379060464,0.0,0
3,1.5,12.894194379060464,2.46,1
6,0.67,12.894194379060464,2.08,1
1,0.5,12.894194379060464,0.0,0
1,9.5,28.0,8.75,1
1,0.8,12.894194379060464,1.45,1
1,0.4,12.894194379060464,2.0,1
1,1.86,12.894194379060464,0.0,0
1,0.19,12.894194379060464,0.0,0
1,2.4,12.894194379060464,2.45,1
1,1.13,12.894194379060464,0.0,0
1,4.82,16.5,2.0,0
3,1.6,12.894194379060464,2.2,1
1,1.7,12.894194379060464,0.0,0
5,3.25,13.5,2.86,1
1,1.1,12.894194379060464,2.15,1
1,1.9,12.894194379060464,1.1,0
1,0.7,12.894194379060464,1.35,1
1,4.44,35.0,0.0,0
1,1.41,12.894194379060464,2.7,1
2,2.62,12.894194379060464,0.0,0
1,5.93,21.5,0.0,0
1,2.63,12.894194379060464,2.82,1
5,1.78,12.894194379060464,1.32,0
1,1.17,12.894194379060464,2.95,1
1,1.62,12.894194379060464,1.0,0
1,1.4,12.894194379060464,1.95,1
3,1.68,12.894194379060464,2.06,1
1,1.06,12.894194379060464,1.26,1
2,2.3,12.894194379060464,2.15,1
1,0.67,12.894194379060464,1.16,1
1,1.71,12.894194379060464,0.0,0
1,0.8,12.894194379060464,1.36,1
6,2.28,12.894194379060464,0.0,0
1,1.45,12.894194379060464,2.46,1
1,1.7,12.894194379060464,1.75,1
6,8.46,39.5,0.0,0
1,0.0,24.0,0.0,0
2,0.75,12.894194379060464,0.0,0
2,1.63,12.894194379060464,1.86,1
5,2.17,12.894194379060464,0.0,0
1,0.83,12.894194379060464,0.0,0
1,2.0,12.894194379060464,0.0,0
5,1.48,12.894194379060464,2.58,1
1,0.88,12.894194379060464,0.0,0
1,2.0,12.894194379060464,2.35,1
1,1.46,12.894194379060464,0.0,0
1,3.4,14.5,4.08,1
1,0.54,12.894194379060464,0.0,0
1,5.93,19.0,0.0,0
1,2.1,12.894194379060464,2.35,1
1,1.4,12.894194379060464,0.0,0
1,4.8,16.0,0.0,0
5,1.61,21.0,4.36,1
